number,player,team_name,team_abbr,season,position,nationality,age,height,weight,shoots,catches,experience,birth_date,height_ft,height_cm,season_short,link
93,Mika Zibanejad,New York Rangers,NYR,2020-21,C,se,27,6-2,208,R,-,9,"April 18, 1993",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/z/zibanmi01.html
85,Vitaly Abramov,Ottawa Senators,OTT,2020-21,RW,ru,22,5-9,171,L,-,2,"May 8, 1998",5.75,175.26,2021,https://www.hockey-reference.com/players/a/abramvi01.html
52,Olle Alsing,Ottawa Senators,OTT,2020-21,D,se,24,5-11,170,L,-,0,"May 1, 1996",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/a/alsinol01.html
29,Michael Amadio,Ottawa Senators,OTT,2020-21,C,ca,24,6-1,204,R,-,3,"May 13, 1996",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/a/amadimi01.html
51,Artem Anisimov,Ottawa Senators,OTT,2020-21,C,su,32,6-4,198,L,-,12,"May 24, 1988",6.33333333333333,193.04,2021,https://www.hockey-reference.com/players/a/anisiar01.html
19,Drake Batherson,Ottawa Senators,OTT,2020-21,C,us,22,6-3,204,R,-,2,"April 27, 1998",6.25,190.5,2021,https://www.hockey-reference.com/players/b/bathedr01.html
48,Jacob Bernard-Docker,Ottawa Senators,OTT,2020-21,D,ca,20,6-0,190,R,-,0,"June 30, 2000",6,182.88,2021,https://www.hockey-reference.com/players/b/bernaja01.html
62-64,Clark Bishop,Ottawa Senators,OTT,2020-21,C,ca,24,6-1,199,L,-,2,"March 29, 1996",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/b/bishocl01.html
26,Erik Brannstrom,Ottawa Senators,OTT,2020-21,D,se,21,5-9,181,L,-,2,"September 2, 1999",5.75,175.26,2021,https://www.hockey-reference.com/players/b/branner01.html
28,Connor Brown,Ottawa Senators,OTT,2020-21,RW,ca,27,6-0,185,R,-,5,"January 14, 1994",6,182.88,2021,https://www.hockey-reference.com/players/b/brownco02.html
3,Josh Brown,Ottawa Senators,OTT,2020-21,D,ca,27,6-5,221,R,-,2,"January 21, 1994",6.41666666666667,195.58,2021,https://www.hockey-reference.com/players/b/brownjo01.html
27,Logan Brown,Ottawa Senators,OTT,2020-21,C,us,22,6-6,218,L,-,3,"March 5, 1998",6.5,198.12,2021,https://www.hockey-reference.com/players/b/brownlo01.html
72,Thomas Chabot,Ottawa Senators,OTT,2020-21,D,ca,24,6-2,190,L,-,4,"January 30, 1997",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/c/chaboth01.html
78,Filip Chlapik,Ottawa Senators,OTT,2020-21,C,cz,23,6-2,194,L,-,3,"June 3, 1997",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/c/chlapfi01.html
55,Braydon Coburn,Ottawa Senators,OTT,2020-21,D,ca,35,6-5,224,L,-,15,"February 27, 1985",6.41666666666667,195.58,2021,https://www.hockey-reference.com/players/c/coburbr01.html
34,Joey Daccord,Ottawa Senators,OTT,2020-21,G,us,24,6-2,197,-,L,1,"August 19, 1996",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/d/daccojo01.html
63,Evgenii Dadonov,Ottawa Senators,OTT,2020-21,RW,su,31,5-11,185,L,-,6,"March 12, 1989",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/d/dadonev01.html
10,Ryan Dzingel,Ottawa Senators,OTT,2020-21,C,us,28,6-0,190,L,-,5,"March 9, 1992",6,182.88,2021,https://www.hockey-reference.com/players/d/dzingry01.html
59,Alex Formenton,Ottawa Senators,OTT,2020-21,LW,ca,21,6-2,184,L,-,2,"September 13, 1999",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/f/formeal01.html
31,Anton Forsberg,Ottawa Senators,OTT,2020-21,G,se,28,6-2,176,-,-,5,"November 27, 1992",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/f/forsban01.html
17,Alex Galchenyuk,Ottawa Senators,OTT,2020-21,C,us,26,6-1,194,L,-,8,"February 12, 1994",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/g/galchal01.html
44,Erik Gudbranson,Ottawa Senators,OTT,2020-21,D,ca,29,6-5,222,R,-,9,"January 7, 1992",6.41666666666667,195.58,2021,https://www.hockey-reference.com/players/g/gudbrer01.html
32,Filip Gustavsson,Ottawa Senators,OTT,2020-21,G,se,22,6-2,184,-,L,0,"June 7, 1998",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/g/gustafi01.html
38,Micheal Haley,Ottawa Senators,OTT,2020-21,C,ca,34,5-11,205,L,-,10,"March 30, 1986",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/h/haleymi01.html
1,Marcus Hogberg,Ottawa Senators,OTT,2020-21,G,se,26,6-5,209,-,-,2,"November 25, 1994",6.41666666666667,195.58,2021,https://www.hockey-reference.com/players/h/hogbema01.html
45,Parker Kelly,Ottawa Senators,OTT,2020-21,F,ca,21,5-11,168,L,-,0,"June 14, 1999",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/k/kellypa01.html
98,Victor Mete,Ottawa Senators,OTT,2020-21,D,ca,22,5-9,184,L,-,3,"June 7, 1998",5.75,175.26,2021,https://www.hockey-reference.com/players/m/metevi01.html
30,Matt Murray,Ottawa Senators,OTT,2020-21,G,ca,26,6-4,178,-,-,5,"May 25, 1994",6.33333333333333,193.04,2021,https://www.hockey-reference.com/players/m/murrama02.html
9,Joshua Norris,Ottawa Senators,OTT,2020-21,C,us,21,6-1,201,L,-,1,"May 5, 1999",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/n/norrijo01.html
23,Cedric Paquette,Ottawa Senators,OTT,2020-21,C,ca,27,6-0,204,L,-,7,"August 13, 1993",6,182.88,2021,https://www.hockey-reference.com/players/p/paquece01.html
13-21,Nick Paul,Ottawa Senators,OTT,2020-21,LW,ca,25,6-3,225,L,-,5,"March 20, 1995",6.25,190.5,2021,https://www.hockey-reference.com/players/p/paulni01.html
53,Matthew Peca,Ottawa Senators,OTT,2020-21,C,ca,27,5-8,182,L,-,4,"April 27, 1993",5.66666666666667,172.72,2021,https://www.hockey-reference.com/players/p/pecama01.html
57-67,Shane Pinto,Ottawa Senators,OTT,2020-21,C,us,20,6-2,192,R,-,0,"November 12, 2000",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/p/pintosh01.html
5,Mike Reilly,Ottawa Senators,OTT,2020-21,D,us,27,6-1,199,L,-,5,"July 13, 1993",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/r/reillmi01.html
15-21,Derek Stepan,Ottawa Senators,OTT,2020-21,C,us,30,5-11,196,R,-,10,"June 18, 1990",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/s/stepade01.html
18,Tim Stützle,Ottawa Senators,OTT,2020-21,LW,de,19,6-1,187,L,-,0,"January 15, 2002",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/s/stuetti02.html
71,Chris Tierney,Ottawa Senators,OTT,2020-21,C,ca,26,6-1,204,L,-,6,"July 1, 1994",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/t/tiernch01.html
7,Brady Tkachuk,Ottawa Senators,OTT,2020-21,LW,us,21,6-4,211,L,-,2,"September 16, 1999",6.33333333333333,193.04,2021,https://www.hockey-reference.com/players/t/tkachbr01.html
16,Austin Watson,Ottawa Senators,OTT,2020-21,LW,us,29,6-4,198,R,-,6,"January 13, 1992",6.33333333333333,193.04,2021,https://www.hockey-reference.com/players/w/watsoau01.html
36,Colin White,Ottawa Senators,OTT,2020-21,C,us,24,6-1,197,R,-,4,"January 30, 1997",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/w/whiteco02.html
24,Christian Wolanin,Ottawa Senators,OTT,2020-21,D,ca,25,6-2,190,L,-,3,"March 17, 1995",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/w/wolanch01.html
22,Nikita Zaitsev,Ottawa Senators,OTT,2020-21,D,su,29,6-2,199,R,-,4,"October 29, 1991",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/z/zaitsni01.html
2,Artem Zub,Ottawa Senators,OTT,2020-21,D,ru,25,6-2,203,R,-,0,"October 3, 1995",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/z/zubar01.html
57,Wade Allison,Philadelphia Flyers,PHI,2020-21,RW,ca,23,6-2,204,R,-,0,"October 14, 1997",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/a/alliswa01.html
10,Andy Andreoff,Philadelphia Flyers,PHI,2020-21,LW,ca,29,6-2,200,L,-,5,"May 17, 1991",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/a/andrean01.html
62,Nicolas Aube-Kubel,Philadelphia Flyers,PHI,2020-21,RW,ca,24,5-11,214,R,-,2,"May 10, 1996",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/a/aubekni01.html
61,Justin Braun,Philadelphia Flyers,PHI,2020-21,D,us,33,6-2,203,R,-,10,"February 10, 1987",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/b/braunju01.html
82,Connor Bunnaman,Philadelphia Flyers,PHI,2020-21,F,ca,22,6-1,220,L,-,1,"April 16, 1998",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/b/bunnaco01.html
59,Jackson Cates,Philadelphia Flyers,PHI,2020-21,C,us,23,6-0,204,L,-,0,"September 28, 1997",6,182.88,2021,https://www.hockey-reference.com/players/c/catesja01.html
14,Sean Couturier,Philadelphia Flyers,PHI,2020-21,C,us,28,6-3,206,L,-,9,"December 7, 1992",6.25,190.5,2021,https://www.hockey-reference.com/players/c/coutuse01.html
37,Brian Elliott,Philadelphia Flyers,PHI,2020-21,G,ca,35,6-2,209,-,L,13,"April 9, 1985",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/e/elliobr01.html
86,Joel Farabee,Philadelphia Flyers,PHI,2020-21,LW,us,20,6-0,183,L,-,1,"February 25, 2000",6,182.88,2021,https://www.hockey-reference.com/players/f/farabjo01.html
3,Mark Friedman,Philadelphia Flyers,PHI,2020-21,D,ca,25,5-11,185,R,-,2,"December 25, 1995",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/f/friedma01.html
48,Morgan Frost,Philadelphia Flyers,PHI,2020-21,C,ca,21,6-0,191,L,-,1,"May 14, 1999",6,182.88,2021,https://www.hockey-reference.com/players/f/frostmo01.html
28,Claude Giroux,Philadelphia Flyers,PHI,2020-21,C/LW,ca,33,5-11,190,R,-,13,"January 12, 1988",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/g/giroucl01.html
53,Shayne Gostisbehere,Philadelphia Flyers,PHI,2020-21,D,us,27,5-11,180,L,-,6,"April 20, 1993",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/g/gostish01.html
56,Erik Gustafsson,Philadelphia Flyers,PHI,2020-21,D,se,28,6-0,197,L,-,4,"March 14, 1992",6,182.88,2021,https://www.hockey-reference.com/players/g/gustaer02.html
8,Robert Hagg,Philadelphia Flyers,PHI,2020-21,D,se,25,6-2,204,L,-,4,"February 8, 1995",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/h/haggro01.html
79,Carter Hart,Philadelphia Flyers,PHI,2020-21,G,ca,22,6-2,188,-,L,2,"August 13, 1998",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/h/hartca01.html
13,Kevin Hayes,Philadelphia Flyers,PHI,2020-21,RW,us,28,6-5,218,L,-,6,"May 8, 1992",6.41666666666667,195.58,2021,https://www.hockey-reference.com/players/h/hayeske01.html
72,David Kase,Philadelphia Flyers,PHI,2020-21,RW,cz,24,5-11,170,L,-,1,"January 28, 1997",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/k/kaseda01.html
11,Travis Konecny,Philadelphia Flyers,PHI,2020-21,C,ca,23,5-10,187,R,-,4,"March 11, 1997",5.83333333333333,177.8,2021,https://www.hockey-reference.com/players/k/konectr01.html
58,Tanner Laczynski,Philadelphia Flyers,PHI,2020-21,C,us,23,6-2,203,R,-,0,"June 1, 1997",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/l/laczyta01.html
21,Scott Laughton,Philadelphia Flyers,PHI,2020-21,C,ca,26,6-1,185,L,-,7,"May 30, 1994",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/l/laughsc01.html
23,Oskar Lindblom,Philadelphia Flyers,PHI,2020-21,LW,se,24,6-1,191,L,-,3,"August 15, 1996",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/l/lindbos01.html
34,Alex Lyon,Philadelphia Flyers,PHI,2020-21,G,us,28,6-1,201,-,-,3,"December 9, 1992",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/l/lyonal01.html
55,Samuel Morin,Philadelphia Flyers,PHI,2020-21,D,ca,25,6-6,230,L,-,4,"July 12, 1995",6.5,198.12,2021,https://www.hockey-reference.com/players/m/morinsa01.html
5,Philippe Myers,Philadelphia Flyers,PHI,2020-21,D,ca,24,6-5,210,R,-,2,"January 25, 1997",6.41666666666667,195.58,2021,https://www.hockey-reference.com/players/m/myersph01.html
19,Nolan Patrick,Philadelphia Flyers,PHI,2020-21,C,ca,22,6-2,198,R,-,2,"September 19, 1998",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/p/patrino01.html
39,Nate Prosser,Philadelphia Flyers,PHI,2020-21,D,us,34,6-2,201,R,-,10,"May 7, 1986",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/p/prossna01.html
9,Ivan Provorov,Philadelphia Flyers,PHI,2020-21,D,ru,24,6-1,215,L,-,4,"January 13, 1997",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/p/provoiv01.html
12,Michael Raffl,Philadelphia Flyers,PHI,2020-21,LW,at,32,6-1,205,L,-,7,"December 1, 1988",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/r/rafflmi01.html
6,Travis Sanheim,Philadelphia Flyers,PHI,2020-21,D,ca,24,6-3,208,L,-,3,"March 29, 1996",6.25,190.5,2021,https://www.hockey-reference.com/players/s/sanhetr01.html
64,Maksim Sushko,Philadelphia Flyers,PHI,2020-21,RW,by,21,5-11,210,L,-,0,"February 10, 1999",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/s/sushkma01.html
81,Carsen Twarynski,Philadelphia Flyers,PHI,2020-21,F,ca,23,6-2,198,L,-,1,"November 24, 1997",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/t/twaryca01.html
25,James van Riemsdyk,Philadelphia Flyers,PHI,2020-21,LW,us,31,6-3,212,L,-,11,"May 4, 1989",6.25,190.5,2021,https://www.hockey-reference.com/players/v/vanrija01.html
93,Jakub Voracek,Philadelphia Flyers,PHI,2020-21,RW,cs,31,6-2,214,L,-,12,"August 15, 1989",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/v/voracja01.html
45,Cameron York,Philadelphia Flyers,PHI,2020-21,D,us,20,6-0,185,L,-,0,"January 5, 2001",6,182.88,2021,https://www.hockey-reference.com/players/y/yorkca01.html
54,Yegor Zamula,Philadelphia Flyers,PHI,2020-21,D,ru,20,6-5,185,L,-,0,"March 30, 2000",6.41666666666667,195.58,2021,https://www.hockey-reference.com/players/z/zamulye01.html
57,Anthony Angello,Pittsburgh Penguins,PIT,2020-21,C,us,24,6-5,210,R,-,1,"March 6, 1996",6.41666666666667,195.58,2021,https://www.hockey-reference.com/players/a/angelan01.html
12,Zach Aston-Reese,Pittsburgh Penguins,PIT,2020-21,C,us,26,6-0,204,L,-,3,"August 10, 1994",6,182.88,2021,https://www.hockey-reference.com/players/a/astonza01.html
53,Teddy Blueger,Pittsburgh Penguins,PIT,2020-21,C,lv,26,6-0,185,L,-,2,"August 15, 1994",6,182.88,2021,https://www.hockey-reference.com/players/b/bluegte01.html
77,Jeff Carter,Pittsburgh Penguins,PIT,2020-21,C,ca,36,6-3,219,R,-,15,"January 1, 1985",6.25,190.5,2021,https://www.hockey-reference.com/players/c/carteje01.html
4,Cody Ceci,Pittsburgh Penguins,PIT,2020-21,D,ca,27,6-2,210,R,-,7,"December 21, 1993",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/c/cecico01.html
87,Sidney Crosby,Pittsburgh Penguins,PIT,2020-21,C,ca,33,5-11,200,L,-,15,"August 7, 1987",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/c/crosbsi01.html
41,Josh Currie,Pittsburgh Penguins,PIT,2020-21,RW,ca,28,5-11,190,R,-,1,"October 29, 1992",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/c/currijo01.html
7,Kevin Czuczman,Pittsburgh Penguins,PIT,2020-21,D,ca,30,6-2,206,L,-,1,"January 9, 1991",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/c/czuczke01.html
1,Casey DeSmith,Pittsburgh Penguins,PIT,2020-21,G,us,29,6-0,181,-,-,2,"August 13, 1991",6,182.88,2021,https://www.hockey-reference.com/players/d/desmica01.html
8,Brian Dumoulin,Pittsburgh Penguins,PIT,2020-21,D,us,29,6-4,207,L,-,7,"September 6, 1991",6.33333333333333,193.04,2021,https://www.hockey-reference.com/players/d/dumoubr01.html
52,Mark Friedman,Pittsburgh Penguins,PIT,2020-21,D,ca,25,5-11,185,R,-,2,"December 25, 1995",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/f/friedma01.html
11,Frederick Gaudreau,Pittsburgh Penguins,PIT,2020-21,C,ca,27,6-0,179,R,-,3,"May 1, 1993",6,182.88,2021,https://www.hockey-reference.com/players/g/gaudrfr01.html
59,Jake Guentzel,Pittsburgh Penguins,PIT,2020-21,C,us,26,5-11,180,L,-,4,"October 6, 1994",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/g/guentja01.html
14,Mark Jankowski,Pittsburgh Penguins,PIT,2020-21,C,ca,26,6-4,212,L,-,4,"September 13, 1994",6.33333333333333,193.04,2021,https://www.hockey-reference.com/players/j/jankoma01.html
35,Tristan Jarry,Pittsburgh Penguins,PIT,2020-21,G,ca,25,6-2,194,-,-,4,"April 29, 1995",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/j/jarrytr01.html
73,Pierre-Olivier Joseph,Pittsburgh Penguins,PIT,2020-21,D,ca,21,6-2,185,L,-,0,"July 1, 1999",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/j/joseppi01.html
42,Kasperi Kapanen,Pittsburgh Penguins,PIT,2020-21,RW,fi,24,6-1,194,R,-,5,"July 23, 1996",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/k/kapanka01.html
18,Sam Lafferty,Pittsburgh Penguins,PIT,2020-21,C/LW,us,25,6-1,195,R,-,1,"March 6, 1995",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/l/laffesa01.html
31,Maxime Lagace,Pittsburgh Penguins,PIT,2020-21,G,ca,28,6-2,190,-,-,2,"January 12, 1993",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/l/lagacma01.html
58,Kris Letang,Pittsburgh Penguins,PIT,2020-21,D,ca,33,6-0,201,R,-,14,"April 24, 1987",6,182.88,2021,https://www.hockey-reference.com/players/l/letankr01.html
71,Evgeni Malkin,Pittsburgh Penguins,PIT,2020-21,C,su,34,6-3,195,L,-,14,"July 31, 1986",6.25,190.5,2021,https://www.hockey-reference.com/players/m/malkiev01.html
6,John Marino,Pittsburgh Penguins,PIT,2020-21,D,us,23,6-1,181,R,-,1,"May 21, 1997",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/m/marinjo01.html
5,Mike Matheson,Pittsburgh Penguins,PIT,2020-21,D,ca,26,6-2,188,L,-,5,"February 27, 1994",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/m/mathemi01.html
19,Jared McCann,Pittsburgh Penguins,PIT,2020-21,C,ca,24,6-1,185,L,-,5,"May 31, 1996",6.08333333333333,185.42,2021,https://www.hockey-reference.com/players/m/mccanja01.html
10,Drew O'Connor,Pittsburgh Penguins,PIT,2020-21,F,us,22,6-3,200,L,-,0,"June 9, 1998",6.25,190.5,2021,https://www.hockey-reference.com/players/o/oconndr01.html
28,Marcus Pettersson,Pittsburgh Penguins,PIT,2020-21,D,se,24,6-3,177,L,-,3,"May 8, 1996",6.25,190.5,2021,https://www.hockey-reference.com/players/p/pettema01.html
50,Juuso Riikola,Pittsburgh Penguins,PIT,2020-21,D,fi,27,6-0,189,L,-,2,"November 9, 1993",6,182.88,2021,https://www.hockey-reference.com/players/r/riikoju01.html
9,Evan Rodrigues,Pittsburgh Penguins,PIT,2020-21,C,ca,27,5-11,184,R,-,5,"July 28, 1993",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/r/rodriev01.html
2,Chad Ruhwedel,Pittsburgh Penguins,PIT,2020-21,D,us,30,5-11,191,R,-,8,"May 7, 1990",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/r/ruhwech01.html
17,Bryan Rust,Pittsburgh Penguins,PIT,2020-21,RW,us,28,5-11,192,R,-,6,"May 11, 1992",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/r/rustbr01.html
7,Colton Sceviour,Pittsburgh Penguins,PIT,2020-21,C/RW,ca,31,6-0,192,R,-,9,"April 20, 1989",6,182.88,2021,https://www.hockey-reference.com/players/s/scevico01.html
13,Brandon Tanev,Pittsburgh Penguins,PIT,2020-21,LW,ca,29,6-0,180,L,-,5,"December 31, 1991",6,182.88,2021,https://www.hockey-reference.com/players/t/tanevbr01.html
3,Yannick Weber,Pittsburgh Penguins,PIT,2020-21,D,ch,32,5-11,200,R,-,12,"September 23, 1988",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/w/weberya01.html
67,Radim Zohorna,Pittsburgh Penguins,PIT,2020-21,F,cz,24,6-6,220,L,-,0,"April 29, 1996",6.5,198.12,2021,https://www.hockey-reference.com/players/z/zohorra01.html
16,Jason Zucker,Pittsburgh Penguins,PIT,2020-21,LW,us,29,5-11,192,L,-,9,"January 16, 1992",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/z/zuckeja01.html
92,Rudolfs Balcers,San Jose Sharks,SJS,2020-21,LW,lv,23,5-11,180,L,-,2,"April 8, 1997",5.91666666666667,180.34,2021,https://www.hockey-reference.com/players/b/balceru01.html
94,Alexander Barabanov,San Jose Sharks,SJS,2020-21,F,ru,26,5-10,195,L,-,0,"June 17, 1994",5.83333333333333,177.8,2021,https://www.hockey-reference.com/players/b/barabal01.html
45,Lean Bergmann,San Jose Sharks,SJS,2020-21,F,de,22,6-2,205,L,-,1,"October 4, 1998",6.16666666666667,187.96,2021,https://www.hockey-reference.com/players/b/bergmle01.html
